Index,Col1,Col2,Col3,Date,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25
,19715,29715,39715,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19716,29716,39716,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19717,29717,39717,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19718,29718,39718,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19719,29719,39719,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19720,29720,39720,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19721,29721,39721,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19722,29722,39722,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19723,29723,39723,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19724,29724,39724,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19725,29725,39725,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19726,29726,39726,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19727,29727,39727,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19728,29728,39728,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19729,29729,39729,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19730,29730,39730,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19731,29731,39731,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19732,29732,39732,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19733,29733,39733,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19734,29734,39734,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19735,29735,39735,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19736,29736,39736,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19737,29737,39737,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19738,29738,39738,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19739,29739,39739,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19740,29740,39740,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19741,29741,39741,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19742,29742,39742,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19743,29743,39743,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,19744,29744,39744,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19745,29745,39745,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19746,29746,39746,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19747,29747,39747,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19748,29748,39748,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19749,29749,39749,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19750,29750,39750,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19751,29751,39751,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19752,29752,39752,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19753,29753,39753,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19754,29754,39754,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19755,29755,39755,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19756,29756,39756,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19757,29757,39757,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19758,29758,39758,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19759,29759,39759,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19760,29760,39760,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19761,29761,39761,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19762,29762,39762,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19763,29763,39763,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19764,29764,39764,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19765,29765,39765,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19766,29766,39766,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19767,29767,39767,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19768,29768,39768,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19769,29769,39769,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19770,29770,39770,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19771,29771,39771,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19772,29772,39772,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19773,29773,39773,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19774,29774,39774,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19775,29775,39775,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19776,29776,39776,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19777,29777,39777,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19778,29778,39778,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19779,29779,39779,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19780,29780,39780,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19781,29781,39781,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19782,29782,39782,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19783,29783,39783,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19784,29784,39784,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19785,29785,39785,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19786,29786,39786,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19787,29787,39787,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19788,29788,39788,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19789,29789,39789,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19790,29790,39790,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19791,29791,39791,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19792,29792,39792,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19793,29793,39793,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19794,29794,39794,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19795,29795,39795,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19796,29796,39796,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19797,29797,39797,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19798,29798,39798,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19799,29799,39799,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19800,29800,39800,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19801,29801,39801,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19802,29802,39802,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19803,29803,39803,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19804,29804,39804,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19805,29805,39805,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19806,29806,39806,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19807,29807,39807,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19808,29808,39808,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19809,29809,39809,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19810,29810,39810,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19811,29811,39811,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19812,29812,39812,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19813,29813,39813,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19814,29814,39814,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19815,29815,39815,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19816,29816,39816,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19817,29817,39817,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19818,29818,39818,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19819,29819,39819,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19820,29820,39820,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19821,29821,39821,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19822,29822,39822,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19823,29823,39823,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19824,29824,39824,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19825,29825,39825,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19826,29826,39826,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19827,29827,39827,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19828,29828,39828,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19829,29829,39829,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19830,29830,39830,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19831,29831,39831,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19832,29832,39832,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19833,29833,39833,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19834,29834,39834,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19835,29835,39835,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19836,29836,39836,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19837,29837,39837,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19838,29838,39838,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19839,29839,39839,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19840,29840,39840,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19841,29841,39841,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19842,29842,39842,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19843,29843,39843,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19844,29844,39844,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19845,29845,39845,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19846,29846,39846,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19847,29847,39847,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19848,29848,39848,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19849,29849,39849,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19850,29850,39850,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19851,29851,39851,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19852,29852,39852,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19853,29853,39853,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19854,29854,39854,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19855,29855,39855,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19856,29856,39856,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19857,29857,39857,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19858,29858,39858,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19859,29859,39859,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19860,29860,39860,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19861,29861,39861,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19862,29862,39862,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19863,29863,39863,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19864,29864,39864,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19865,29865,39865,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19866,29866,39866,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19867,29867,39867,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19868,29868,39868,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19869,29869,39869,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19870,29870,39870,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19871,29871,39871,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19872,29872,39872,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19873,29873,39873,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19874,29874,39874,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19875,29875,39875,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19876,29876,39876,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19877,29877,39877,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19878,29878,39878,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19879,29879,39879,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19880,29880,39880,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19881,29881,39881,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19882,29882,39882,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19883,29883,39883,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19884,29884,39884,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19885,29885,39885,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19886,29886,39886,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19887,29887,39887,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19888,29888,39888,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19889,29889,39889,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19890,29890,39890,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19891,29891,39891,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19892,29892,39892,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19893,29893,39893,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19894,29894,39894,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19895,29895,39895,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19896,29896,39896,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19897,29897,39897,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19898,29898,39898,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19899,29899,39899,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19900,29900,39900,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19901,29901,39901,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19902,29902,39902,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19903,29903,39903,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19904,29904,39904,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19905,29905,39905,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19906,29906,39906,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19907,29907,39907,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19908,29908,39908,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19909,29909,39909,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19910,29910,39910,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19911,29911,39911,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19912,29912,39912,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19913,29913,39913,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19914,29914,39914,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19915,29915,39915,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19916,29916,39916,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19917,29917,39917,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19918,29918,39918,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19919,29919,39919,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19920,29920,39920,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19921,29921,39921,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19922,29922,39922,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19923,29923,39923,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19924,29924,39924,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19925,29925,39925,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19926,29926,39926,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19927,29927,39927,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19928,29928,39928,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19929,29929,39929,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19930,29930,39930,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19931,29931,39931,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19932,29932,39932,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19933,29933,39933,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19934,29934,39934,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19935,29935,39935,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,19936,29936,39936,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19937,29937,39937,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19938,29938,39938,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19939,29939,39939,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19940,29940,39940,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19941,29941,39941,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19942,29942,39942,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19943,29943,39943,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19944,29944,39944,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19945,29945,39945,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19946,29946,39946,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19947,29947,39947,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19948,29948,39948,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19949,29949,39949,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19950,29950,39950,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19951,29951,39951,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19952,29952,39952,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19953,29953,39953,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19954,29954,39954,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19955,29955,39955,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19956,29956,39956,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19957,29957,39957,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19958,29958,39958,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19959,29959,39959,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19960,29960,39960,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19961,29961,39961,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19962,29962,39962,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19963,29963,39963,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19964,29964,39964,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19965,29965,39965,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19966,29966,39966,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19967,29967,39967,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19968,29968,39968,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19969,29969,39969,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19970,29970,39970,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19971,29971,39971,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19972,29972,39972,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19973,29973,39973,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19974,29974,39974,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19975,29975,39975,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19976,29976,39976,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19977,29977,39977,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19978,29978,39978,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19979,29979,39979,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19980,29980,39980,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19981,29981,39981,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19982,29982,39982,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19983,29983,39983,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19984,29984,39984,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19985,29985,39985,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19986,29986,39986,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19987,29987,39987,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19988,29988,39988,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19989,29989,39989,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19990,29990,39990,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19991,29991,39991,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19992,29992,39992,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19993,29993,39993,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19994,29994,39994,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19995,29995,39995,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19996,29996,39996,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19997,29997,39997,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19998,29998,39998,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,19999,29999,39999,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110000,210000,310000,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110001,210001,310001,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110002,210002,310002,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110003,210003,310003,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110004,210004,310004,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110005,210005,310005,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110006,210006,310006,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110007,210007,310007,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110008,210008,310008,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110009,210009,310009,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110010,210010,310010,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110011,210011,310011,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110012,210012,310012,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110013,210013,310013,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110014,210014,310014,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110015,210015,310015,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110016,210016,310016,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110017,210017,310017,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110018,210018,310018,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110019,210019,310019,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110020,210020,310020,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110021,210021,310021,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110022,210022,310022,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110023,210023,310023,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110024,210024,310024,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110025,210025,310025,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110026,210026,310026,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110027,210027,310027,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110028,210028,310028,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110029,210029,310029,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110030,210030,310030,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110031,210031,310031,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110032,210032,310032,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110033,210033,310033,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110034,210034,310034,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110035,210035,310035,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110036,210036,310036,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110037,210037,310037,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110038,210038,310038,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110039,210039,310039,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110040,210040,310040,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110041,210041,310041,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110042,210042,310042,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110043,210043,310043,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110044,210044,310044,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110045,210045,310045,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110046,210046,310046,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110047,210047,310047,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110048,210048,310048,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110049,210049,310049,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110050,210050,310050,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110051,210051,310051,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110052,210052,310052,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110053,210053,310053,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110054,210054,310054,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110055,210055,310055,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110056,210056,310056,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110057,210057,310057,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110058,210058,310058,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110059,210059,310059,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110060,210060,310060,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110061,210061,310061,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110062,210062,310062,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110063,210063,310063,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110064,210064,310064,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110065,210065,310065,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110066,210066,310066,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110067,210067,310067,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110068,210068,310068,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110069,210069,310069,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,110070,210070,310070,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
